"Row_ID","Order_ID","Order_Date","Ship_Date","Ship_Mode","Customer_ID","Country/Region","City","State/Province","Postal Code","division","region","Product_ID","Product_Name","sales","units","Gross_Profit","cost","prod_margin"
5101,US-2023-152331-CHO-SCR-58000,"6/26/2023","12/20/2028",Standard Class,152331,United States,Chicago,Illinois,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
1242,US-2021-124856-CHO-FUD-51000,"9/29/2021","3/26/2027",Second Class,124856,United States,New York City,New York,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.67
1251,US-2021-124856-CHO-FUD-51000,"9/29/2021","3/26/2027",Second Class,124856,United States,New York City,New York,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
1254,US-2021-124856-CHO-NUT-13000,"9/29/2021","3/26/2027",Second Class,124856,United States,New York City,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
1257,US-2021-124856-CHO-TRI-54000,"9/29/2021","3/26/2027",Second Class,124856,United States,New York City,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33
4842,US-2023-142762-CHO-MIL-31000,"5/23/2023","11/16/2028",Standard Class,142762,United States,San Francisco,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
6158,US-2023-116379-CHO-NUT-13000,"11/7/2023","5/4/2029",Standard Class,116379,United States,San Francisco,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
6229,US-2023-139878-CHO-TRI-54000,"11/11/2023","5/8/2029",Standard Class,139878,United States,Detroit,Michigan,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
540,US-2021-117058-CHO-FUD-51000,"5/27/2021","11/20/2026",First Class,117058,United States,Chicago,Illinois,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.67
1885,US-2021-100706-CHO-FUD-51000,"12/16/2021","6/10/2027",Second Class,100706,United States,Springfield,Virginia,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.67
1892,US-2021-100706-CHO-TRI-54000,"12/16/2021","6/10/2027",Second Class,100706,United States,Springfield,Virginia,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
2681,US-2022-131779-CHO-MIL-31000,"6/12/2022","12/8/2027",Standard Class,131779,United States,Newark,Delaware,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
4813,US-2023-157245-CHO-NUT-13000,"5/19/2023","11/13/2028",Standard Class,157245,United States,Arlington,Virginia,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
7718,US-2024-150595-CHO-MIL-31000,"5/22/2024","11/16/2029",Standard Class,150595,United States,Chicago,Illinois,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
7722,US-2024-150595-CHO-SCR-58000,"5/22/2024","11/16/2029",Standard Class,150595,United States,Chicago,Illinois,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
7723,US-2024-150595-CHO-NUT-13000,"5/22/2024","11/16/2029",Standard Class,150595,United States,Chicago,Illinois,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
9915,US-2024-108329-CHO-FUD-51000,"12/9/2024","6/6/2030",Standard Class,108329,United States,Whittier,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.67
818,US-2021-169019-CHO-FUD-51000,"7/26/2021","1/20/2027",Standard Class,169019,United States,San Antonio,Texas,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
819,US-2021-169019-CHO-SCR-58000,"7/26/2021","1/20/2027",Standard Class,169019,United States,San Antonio,Texas,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
820,US-2021-169019-CHO-NUT-13000,"7/26/2021","1/20/2027",Standard Class,169019,United States,San Antonio,Texas,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
821,US-2021-169019-CHO-SCR-58000,"7/26/2021","1/20/2027",Standard Class,169019,United States,San Antonio,Texas,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
822,US-2021-169019-CHO-FUD-51000,"7/26/2021","1/20/2027",Standard Class,169019,United States,San Antonio,Texas,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6,66.67
826,US-2021-169019-CHO-SCR-58000,"7/26/2021","1/20/2027",Standard Class,169019,United States,San Antonio,Texas,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,69.44
1806,US-2021-110030-CHO-TRI-54000,"12/6/2021","5/31/2027",Second Class,110030,United States,Houston,Texas,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
1958,US-2021-113166-CHO-FUD-51000,"12/24/2021","6/18/2027",First Class,113166,United States,Miami,Florida,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
2190,US-2022-109512-CHO-TRI-54000,"3/5/2022","8/26/2027",Same Day,109512,United States,New York City,New York,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33
2198,US-2022-109512-CHO-SCR-58000,"3/5/2022","8/26/2027",Same Day,109512,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
2200,US-2022-109512-CHO-SCR-58000,"3/5/2022","8/26/2027",Same Day,109512,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
5994,US-2023-106341-CHO-FUD-51000,"10/20/2023","4/14/2029",First Class,106341,United States,Newark,Ohio,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
7028,US-2024-118521-CHO-SCR-58000,"2/16/2024","8/12/2029",Standard Class,118521,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
9857,US-2024-148264-CHO-MIL-31000,"12/8/2024","6/1/2030",First Class,148264,United States,Inglewood,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
9872,US-2024-148264-CHO-SCR-58000,"12/8/2024","6/1/2030",First Class,148264,United States,Inglewood,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,69.44
9877,US-2024-148264-CHO-FUD-51000,"12/8/2024","6/1/2030",First Class,148264,United States,Inglewood,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
1182,US-2021-117478-CHO-SCR-58000,"9/21/2021","3/17/2027",First Class,117478,United States,Philadelphia,Pennsylvania,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
7493,US-2024-129707-CHO-SCR-58000,"4/25/2024","10/20/2029",Standard Class,129707,United States,Chandler,Arizona,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
8260,US-2024-133235-CHO-FUD-51000,"8/1/2024","1/25/2030",First Class,133235,United States,Charlotte,North Carolina,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
929,US-2021-156559-CHO-MIL-31000,"8/19/2021","2/16/2027",Standard Class,156559,United States,Jonesboro,Arkansas,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92
996,US-2021-109855-CHO-FUD-51000,"9/1/2021","2/26/2027",Standard Class,109855,United States,New York City,New York,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
998,US-2021-109855-CHO-FUD-51000,"9/1/2021","2/26/2027",Standard Class,109855,United States,New York City,New York,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
1102,US-2021-126277-CHO-FUD-51000,"9/13/2021","3/11/2027",Second Class,126277,United States,Columbus,Ohio,,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
1509,US-2021-123323-CHO-MIL-31000,"11/7/2021","5/5/2027",Standard Class,123323,United States,San Francisco,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92
4122,US-2022-136749-CHO-NUT-13000,"12/25/2022","6/18/2028",Second Class,136749,United States,Columbus,Georgia,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,71.35
4126,US-2022-136749-CHO-FUD-51000,"12/25/2022","6/18/2028",Second Class,136749,United States,Columbus,Georgia,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.67
5069,US-2023-169194-CHO-MIL-31000,"6/20/2023","12/15/2028",Standard Class,169194,United States,Dover,Delaware,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
5071,US-2023-169194-CHO-TRI-54000,"6/20/2023","12/15/2028",Standard Class,169194,United States,Dover,Delaware,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
6564,US-2023-113733-CHO-FUD-51000,"12/8/2023","6/3/2029",Standard Class,113733,United States,Greenville,North Carolina,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
6565,US-2023-113733-CHO-MIL-31000,"12/8/2023","6/3/2029",Standard Class,113733,United States,Greenville,North Carolina,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
6566,US-2023-113733-CHO-TRI-54000,"12/8/2023","6/3/2029",Standard Class,113733,United States,Greenville,North Carolina,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
8198,US-2024-169320-CHO-NUT-13000,"7/23/2024","1/15/2030",Second Class,169320,United States,Elkhart,Indiana,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
8206,US-2024-169320-CHO-SCR-58000,"7/23/2024","1/15/2030",Second Class,169320,United States,Elkhart,Indiana,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
9905,US-2024-103814-CHO-SCR-58000,"12/9/2024","6/8/2030",Standard Class,103814,United States,Park Ridge,Illinois,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,69.44
1052,US-2021-115987-CHO-MIL-31000,"9/8/2021","3/6/2027",Second Class,115987,United States,Tyler,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
2136,US-2022-114923-CHO-NUT-13000,"2/8/2022","8/6/2027",Standard Class,114923,United States,Columbus,Ohio,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
6114,US-2023-166443-CHO-NUT-13000,"11/4/2023","4/27/2029",First Class,166443,United States,San Francisco,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,24.43,7,17.43,7.0,71.35
7564,US-2024-105991-CHO-TRI-54000,"5/5/2024","10/27/2029",First Class,105991,United States,Louisville,Colorado,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
7565,US-2024-105991-CHO-SCR-58000,"5/5/2024","10/27/2029",First Class,105991,United States,Louisville,Colorado,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,69.44
7567,US-2024-105991-CHO-SCR-58000,"5/5/2024","10/27/2029",First Class,105991,United States,Louisville,Colorado,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,32.4,9,22.5,9.9,69.44
1847,US-2021-113320-CHO-FUD-51000,"12/12/2021","6/7/2027",Second Class,113320,United States,Oakland,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
1849,US-2021-113320-CHO-NUT-13000,"12/12/2021","6/7/2027",Second Class,113320,United States,Oakland,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
1854,US-2021-113320-CHO-SCR-58000,"12/12/2021","6/7/2027",Second Class,113320,United States,Oakland,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
2721,US-2022-121965-CHO-FUD-51000,"6/19/2022","12/14/2027",Standard Class,121965,United States,Los Angeles,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
2723,US-2022-121965-CHO-NUT-13000,"6/19/2022","12/14/2027",Standard Class,121965,United States,Los Angeles,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
2725,US-2022-121965-CHO-NUT-13000,"6/19/2022","12/14/2027",Standard Class,121965,United States,Los Angeles,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
4784,US-2023-141019-CHO-TRI-54000,"5/14/2023","11/3/2028",Same Day,141019,United States,Cincinnati,Ohio,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
4831,US-2023-139486-CHO-FUD-51000,"5/21/2023","11/12/2028",First Class,139486,United States,Los Angeles,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
4833,US-2023-139486-CHO-NUT-13000,"5/21/2023","11/12/2028",First Class,139486,United States,Los Angeles,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
5186,US-2023-131149-CHO-MIL-31000,"7/10/2023","1/3/2029",Standard Class,131149,United States,Dallas,Texas,,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92
5188,US-2023-131149-CHO-SCR-58000,"7/10/2023","1/3/2029",Standard Class,131149,United States,Dallas,Texas,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
6066,US-2023-131912-CHO-NUT-13000,"10/29/2023","4/23/2029",Second Class,131912,United States,Los Angeles,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.35
6129,US-2023-144092-CHO-NUT-13000,"11/5/2023","4/29/2029",Second Class,144092,United States,San Jose,California,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
6139,US-2023-144092-CHO-TRI-54000,"11/5/2023","4/29/2029",Second Class,144092,United States,San Jose,California,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
6143,US-2023-144092-CHO-SCR-58000,"11/5/2023","4/29/2029",Second Class,144092,United States,San Jose,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
6572,US-2023-133340-CHO-FUD-51000,"12/9/2023","6/4/2029",Standard Class,133340,United States,Jackson,Michigan,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
6583,US-2023-133340-CHO-NUT-13000,"12/9/2023","6/4/2029",Standard Class,133340,United States,Jackson,Michigan,,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
6585,US-2023-133340-CHO-TRI-54000,"12/9/2023","6/4/2029",Standard Class,133340,United States,Jackson,Michigan,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33
6588,US-2023-154739-CHO-FUD-51000,"12/10/2023","6/6/2029",Second Class,154739,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
418,US-2021-134061-CHO-SCR-58000,"4/29/2021","10/25/2026",Standard Class,134061,United States,Rochester,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
906,US-2021-153927-CHO-MIL-31000,"8/12/2021","2/3/2027",First Class,153927,United States,Woodstock,Georgia,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
911,US-2021-153927-CHO-NUT-13000,"8/12/2021","2/3/2027",First Class,153927,United States,Woodstock,Georgia,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,45.37,13,32.37,13.0,71.35
2390,US-2022-137974-CHO-TRI-54000,"4/16/2022","10/9/2027",First Class,137974,United States,Waynesboro,Virginia,,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33
2392,US-2022-137974-CHO-FUD-51000,"4/16/2022","10/9/2027",First Class,137974,United States,Waynesboro,Virginia,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,66.67
2395,US-2022-137974-CHO-MIL-31000,"4/16/2022","10/9/2027",First Class,137974,United States,Waynesboro,Virginia,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92
2402,US-2022-137974-CHO-MIL-31000,"4/16/2022","10/9/2027",First Class,137974,United States,Waynesboro,Virginia,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
2639,US-2022-164833-CHO-MIL-31000,"6/4/2022","11/25/2027",Same Day,164833,United States,Seattle,Washington,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
2640,US-2022-164833-CHO-NUT-13000,"6/4/2022","11/25/2027",Same Day,164833,United States,Seattle,Washington,,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.35
7044,US-2024-163195-CHO-NUT-13000,"2/17/2024","8/13/2029",Second Class,163195,United States,Lafayette,Louisiana,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
7496,US-2024-120222-CHO-MIL-31000,"4/25/2024","10/23/2029",Standard Class,120222,United States,Los Angeles,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
7498,US-2024-120222-CHO-MIL-31000,"4/25/2024","10/23/2029",Standard Class,120222,United States,Los Angeles,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
674,US-2021-104283-CHO-FUD-51000,"6/27/2021","12/22/2026",Standard Class,104283,United States,Southaven,Mississippi,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
675,US-2021-104283-CHO-MIL-31000,"6/27/2021","12/22/2026",Standard Class,104283,United States,Southaven,Mississippi,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
676,US-2021-104283-CHO-NUT-13000,"6/27/2021","12/22/2026",Standard Class,104283,United States,Southaven,Mississippi,,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,71.35
2165,US-2022-169740-CHO-FUD-51000,"2/20/2022","8/18/2027",Standard Class,169740,United States,Hot Springs,Arkansas,,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.67
4059,US-2022-120161-CHO-TRI-54000,"12/18/2022","6/14/2028",Standard Class,120161,United States,Springfield,Ohio,,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,65.33
5354,US-2023-105263-CHO-MIL-31000,"8/6/2023","1/31/2029",Standard Class,105263,United States,New York City,New York,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,64.92
6510,US-2023-105277-CHO-NUT-13000,"12/4/2023","5/30/2029",Standard Class,105277,United States,Auburn,New York,,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.35
2127,US-2022-104038-CHO-MIL-31000,"2/6/2022","8/1/2027",First Class,104038,United States,Suffolk,Virginia,,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92
2128,US-2022-104038-CHO-SCR-58000,"2/6/2022","8/1/2027",First Class,104038,United States,Suffolk,Virginia,,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44
3116,US-2022-143238-CHO-SCR-58000,"9/6/2022","2/29/2028",First Class,143238,United States,La Quinta,California,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44
7754,US-2024-141572-CHO-MIL-31000,"5/28/2024","11/21/2029",Second Class,141572,United States,Concord,New Hampshire,,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,64.92
9219,US-2024-118367-CHO-SCR-58000,"10/28/2024","4/25/2030",Second Class,118367,United States,New York City,New York,,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
10155,US-2024-163860-CHO-TRI-54000,"12/28/2024","6/24/2030",Standard Class,163860,United States,Peoria,Illinois,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
10157,US-2024-163860-CHO-TRI-54000,"12/28/2024","6/24/2030",Standard Class,163860,United States,Peoria,Illinois,,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33
10158,US-2024-163860-CHO-FUD-51000,"12/28/2024","6/24/2030",Standard Class,163860,United States,Peoria,Illinois,,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.67
10163,US-2024-163860-CHO-SCR-58000,"12/28/2024","6/24/2030",Standard Class,163860,United States,Peoria,Illinois,,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44
669,US-2021-159814-CHO-MIL-31000,"6/24/2021","12/19/2026",Standard Class,159814,United States,Tucson,Arizona,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92
6213,US-2023-116722-CHO-MIL-31000,"11/11/2023","5/8/2029",Standard Class,116722,United States,San Francisco,California,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92
6215,US-2023-116722-CHO-FUD-51000,"11/11/2023","5/8/2029",Standard Class,116722,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.67
6221,US-2023-116722-CHO-FUD-51000,"11/11/2023","5/8/2029",Standard Class,116722,United States,San Francisco,California,,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,39.6,11,26.4,13.2,66.67
7606,US-2024-133823-CHO-SCR-58000,"5/11/2024","11/2/2029",Same Day,133823,United States,Seattle,Washington,,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44
7607,US-2024-133823-CHO-TRI-54000,"5/11/2024","11/2/2029",Same Day,133823,United States,Seattle,Washington,,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,65.33
7608,US-2024-133823-CHO-MIL-31000,"5/11/2024","11/2/2029",Same Day,133823,United States,Seattle,Washington,,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92
